Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,[Age],[Cause of death],[Nature],[Reporting Type],[Sex],[Units]
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","140","Central African Republic","2018","88","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","<18Y","_T","C","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","140","Central African Republic","2018","519","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","18+","_T","C","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","140","Central African Republic","2018","746","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","C","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","140","Central African Republic","2018","454","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","C","G","MALE","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","140","Central African Republic","2018","139","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","C","G","_U","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","140","Central African Republic","2018","746","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_U","C","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","140","Central African Republic","2018","0","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","SMALLARMS","C","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","140","Central African Republic","2018","0","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","EXPLOSIVES","C","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","140","Central African Republic","2018","0","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","OTHER","C","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","140","Central African Republic","2018","0","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","HEAVYWEAPONS","C","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","140","Central African Republic","2018","153","2018","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_T","C","G","FEMALE","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","140","Central African Republic","2019","0","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","HEAVYWEAPONS","C","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","140","Central African Republic","2019","0","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","EXPLOSIVES","C","G","BOTHSEX","NUMBER"
"16","16.1","16.1.2","VC_DTH_TOTN","Number of total conflict-related deaths, by sex, age and cause of death (Number)","140","Central African Republic","2019","344","2019","","","","","Office of the High Commissioner for Human Rights (OHCHR)","","Figures include direct conflict-related deaths recorded by the United Nations, applying casualty recording methodology and integrating consistent data collected by other sources, when applicable. Previous data may be updated as new data becomes available. ","ALLAGE","_U","C","G","BOTHSEX","NUMBER"
